city_town,ward,precinct,receiver,votes,office,district
New Bedford,3,F,Total Votes Cast,936,State Representative,Thirteenth Bristol
New Bedford,3,F,Mark C. Montigny,724,State Senate,Second Bristol and Plymouth
New Bedford,3,F,All Others,14,State Senate,Second Bristol and Plymouth
New Bedford,3,F,Blanks,198,State Senate,Second Bristol and Plymouth
New Bedford,3,F,Total Votes Cast,936,State Senate,Second Bristol and Plymouth
New Bedford,3,F1,Christopher Hendricks,321,State Representative,Eleventh Bristol
New Bedford,3,F1,All Others,10,State Representative,Eleventh Bristol
New Bedford,3,F1,Blanks,115,State Representative,Eleventh Bristol
New Bedford,3,F1,Total Votes Cast,446,State Representative,Eleventh Bristol
New Bedford,3,F1,Mark C. Montigny,346,State Senate,Second Bristol and Plymouth
New Bedford,3,F1,All Others,12,State Senate,Second Bristol and Plymouth
New Bedford,3,F1,Blanks,88,State Senate,Second Bristol and Plymouth
New Bedford,3,F1,Total Votes Cast,446,State Senate,Second Bristol and Plymouth
New Bedford,4,A,Antonio d. F. Cabral,270,State Representative,Thirteenth Bristol
New Bedford,4,A,All Others,6,State Representative,Thirteenth Bristol
New Bedford,4,A,Blanks,36,State Representative,Thirteenth Bristol
New Bedford,4,A,Total Votes Cast,312,State Representative,Thirteenth Bristol
New Bedford,4,A,Mark C. Montigny,267,State Senate,Second Bristol and Plymouth
New Bedford,4,A,All Others,5,State Senate,Second Bristol and Plymouth
New Bedford,4,A,Blanks,40,State Senate,Second Bristol and Plymouth
New Bedford,4,A,Total Votes Cast,312,State Senate,Second Bristol and Plymouth
New Bedford,4,A1,Christopher Hendricks,270,State Representative,Eleventh Bristol
New Bedford,4,A1,All Others,61,State Representative,Eleventh Bristol
New Bedford,4,A1,Blanks,8,State Representative,Eleventh Bristol
New Bedford,4,A1,Total Votes Cast,339,State Representative,Eleventh Bristol
New Bedford,4,A1,Mark C. Montigny,281,State Senate,Second Bristol and Plymouth
New Bedford,4,A1,All Others,10,State Senate,Second Bristol and Plymouth
New Bedford,4,A1,Blanks,48,State Senate,Second Bristol and Plymouth
New Bedford,4,A1,Total Votes Cast,339,State Senate,Second Bristol and Plymouth
New Bedford,4,B,Christopher Hendricks,751,State Representative,Eleventh Bristol
New Bedford,4,B,All Others,25,State Representative,Eleventh Bristol
New Bedford,4,B,Blanks,181,State Representative,Eleventh Bristol
New Bedford,4,B,Total Votes Cast,957,State Representative,Eleventh Bristol
New Bedford,4,B,Mark C. Montigny,781,State Senate,Second Bristol and Plymouth
New Bedford,4,B,All Others,23,State Senate,Second Bristol and Plymouth
New Bedford,4,B,Blanks,153,State Senate,Second Bristol and Plymouth
New Bedford,4,B,Total Votes Cast,957,State Senate,Second Bristol and Plymouth
New Bedford,4,C,Christopher Hendricks,752,State Representative,Eleventh Bristol
New Bedford,4,C,All Others,13,State Representative,Eleventh Bristol
New Bedford,4,C,Blanks,211,State Representative,Eleventh Bristol
New Bedford,4,C,Total Votes Cast,976,State Representative,Eleventh Bristol
New Bedford,4,C,Mark C. Montigny,777,State Senate,Second Bristol and Plymouth
New Bedford,4,C,All Others,26,State Senate,Second Bristol and Plymouth
New Bedford,4,C,Blanks,173,State Senate,Second Bristol and Plymouth
New Bedford,4,C,Total Votes Cast,976,State Senate,Second Bristol and Plymouth
New Bedford,4,D,Christopher Hendricks,676,State Representative,Eleventh Bristol
New Bedford,4,D,All Others,23,State Representative,Eleventh Bristol
New Bedford,4,D,Blanks,175,State Representative,Eleventh Bristol
New Bedford,4,D,Total Votes Cast,874,State Representative,Eleventh Bristol
New Bedford,4,D,Mark C. Montigny,709,State Senate,Second Bristol and Plymouth
New Bedford,4,D,All Others,20,State Senate,Second Bristol and Plymouth
New Bedford,4,D,Blanks,145,State Senate,Second Bristol and Plymouth
New Bedford,4,D,Total Votes Cast,874,State Senate,Second Bristol and Plymouth
New Bedford,4,E,Antonio d. F. Cabral,666,State Representative,Thirteenth Bristol
New Bedford,4,E,All Others,20,State Representative,Thirteenth Bristol
New Bedford,4,E,Blanks,175,State Representative,Thirteenth Bristol
New Bedford,4,E,Total Votes Cast,861,State Representative,Thirteenth Bristol
New Bedford,4,E,Mark C. Montigny,676,State Senate,Second Bristol and Plymouth
New Bedford,4,E,All Others,21,State Senate,Second Bristol and Plymouth
New Bedford,4,E,Blanks,164,State Senate,Second Bristol and Plymouth
New Bedford,4,E,Total Votes Cast,861,State Senate,Second Bristol and Plymouth
New Bedford,4,F,Christopher Hendricks,802,State Representative,Eleventh Bristol
New Bedford,4,F,All Others,17,State Representative,Eleventh Bristol
New Bedford,4,F,Blanks,196,State Representative,Eleventh Bristol
New Bedford,4,F,Total Votes Cast,1015,State Representative,Eleventh Bristol
New Bedford,4,F,Mark C. Montigny,844,State Senate,Second Bristol and Plymouth
New Bedford,4,F,All Others,17,State Senate,Second Bristol and Plymouth
New Bedford,4,F,Blanks,154,State Senate,Second Bristol and Plymouth
New Bedford,4,F,Total Votes Cast,1015,State Senate,Second Bristol and Plymouth
New Bedford,5,A,Antonio d. F. Cabral,900,State Representative,Thirteenth Bristol
New Bedford,5,A,All Others,16,State Representative,Thirteenth Bristol
New Bedford,5,A,Blanks,209,State Representative,Thirteenth Bristol
New Bedford,5,A,Total Votes Cast,1125,State Representative,Thirteenth Bristol
New Bedford,5,A,Mark C. Montigny,902,State Senate,Second Bristol and Plymouth
New Bedford,5,A,All Others,23,State Senate,Second Bristol and Plymouth
New Bedford,5,A,Blanks,200,State Senate,Second Bristol and Plymouth
New Bedford,5,A,Total Votes Cast,1125,State Senate,Second Bristol and Plymouth
New Bedford,5,B,Antonio d. F. Cabral,810,State Representative,Thirteenth Bristol
New Bedford,5,B,All Others,19,State Representative,Thirteenth Bristol
New Bedford,5,B,Blanks,217,State Representative,Thirteenth Bristol
New Bedford,5,B,Total Votes Cast,1046,State Representative,Thirteenth Bristol
New Bedford,5,B,Mark C. Montigny,826,State Senate,Second Bristol and Plymouth
New Bedford,5,B,All Others,26,State Senate,Second Bristol and Plymouth
New Bedford,5,B,Blanks,194,State Senate,Second Bristol and Plymouth
New Bedford,5,B,Total Votes Cast,1046,State Senate,Second Bristol and Plymouth
New Bedford,5,C,Antonio d. F. Cabral,790,State Representative,Thirteenth Bristol
New Bedford,5,C,All Others,31,State Representative,Thirteenth Bristol
New Bedford,5,C,Blanks,213,State Representative,Thirteenth Bristol
New Bedford,5,C,Total Votes Cast,1034,State Representative,Thirteenth Bristol
New Bedford,5,C,Mark C. Montigny,799,State Senate,Second Bristol and Plymouth
New Bedford,5,C,All Others,26,State Senate,Second Bristol and Plymouth
New Bedford,5,C,Blanks,209,State Senate,Second Bristol and Plymouth
New Bedford,5,C,Total Votes Cast,1034,State Senate,Second Bristol and Plymouth
New Bedford,5,D,Antonio d. F. Cabral,963,State Representative,Thirteenth Bristol
New Bedford,5,D,All Others,20,State Representative,Thirteenth Bristol
New Bedford,5,D,Blanks,207,State Representative,Thirteenth Bristol
New Bedford,5,D,Total Votes Cast,1190,State Representative,Thirteenth Bristol
New Bedford,5,D,Mark C. Montigny,985,State Senate,Second Bristol and Plymouth
New Bedford,5,D,All Others,19,State Senate,Second Bristol and Plymouth
New Bedford,5,D,Blanks,186,State Senate,Second Bristol and Plymouth
New Bedford,5,D,Total Votes Cast,1190,State Senate,Second Bristol and Plymouth
New Bedford,5,E,Antonio d. F. Cabral,1058,State Representative,Thirteenth Bristol
New Bedford,5,E,All Others,39,State Representative,Thirteenth Bristol
New Bedford,5,E,Blanks,299,State Representative,Thirteenth Bristol
New Bedford,5,E,Total Votes Cast,1396,State Representative,Thirteenth Bristol
New Bedford,5,E,Mark C. Montigny,1099,State Senate,Second Bristol and Plymouth
New Bedford,5,E,All Others,31,State Senate,Second Bristol and Plymouth
New Bedford,5,E,Blanks,266,State Senate,Second Bristol and Plymouth
New Bedford,5,E,Total Votes Cast,1396,State Senate,Second Bristol and Plymouth
New Bedford,5,F,Antonio d. F. Cabral,1040,State Representative,Thirteenth Bristol
New Bedford,5,F,All Others,40,State Representative,Thirteenth Bristol
New Bedford,5,F,Blanks,316,State Representative,Thirteenth Bristol
New Bedford,5,F,Total Votes Cast,1396,State Representative,Thirteenth Bristol
New Bedford,5,F,Mark C. Montigny,1066,State Senate,Second Bristol and Plymouth
New Bedford,5,F,All Others,48,State Senate,Second Bristol and Plymouth
New Bedford,5,F,Blanks,282,State Senate,Second Bristol and Plymouth
New Bedford,5,F,Total Votes Cast,1396,State Senate,Second Bristol and Plymouth
New Bedford,6,A,Antonio d. F. Cabral,909,State Representative,Thirteenth Bristol
New Bedford,6,A,All Others,38,State Representative,Thirteenth Bristol
New Bedford,6,A,Blanks,266,State Representative,Thirteenth Bristol
New Bedford,6,A,Total Votes Cast,1213,State Representative,Thirteenth Bristol
New Bedford,6,A,Mark C. Montigny,920,State Senate,Second Bristol and Plymouth
New Bedford,6,A,All Others,33,State Senate,Second Bristol and Plymouth
New Bedford,6,A,Blanks,260,State Senate,Second Bristol and Plymouth
New Bedford,6,A,Total Votes Cast,1213,State Senate,Second Bristol and Plymouth
New Bedford,6,B,Antonio d. F. Cabral,767,State Representative,Thirteenth Bristol
New Bedford,6,B,All Others,21,State Representative,Thirteenth Bristol
New Bedford,6,B,Blanks,171,State Representative,Thirteenth Bristol
New Bedford,6,B,Total Votes Cast,959,State Representative,Thirteenth Bristol
New Bedford,6,B,Mark C. Montigny,761,State Senate,Second Bristol and Plymouth
New Bedford,6,B,All Others,22,State Senate,Second Bristol and Plymouth
New Bedford,6,B,Blanks,176,State Senate,Second Bristol and Plymouth
New Bedford,6,B,Total Votes Cast,959,State Senate,Second Bristol and Plymouth
New Bedford,6,C,Antonio d. F. Cabral,426,State Representative,Thirteenth Bristol
New Bedford,6,C,All Others,15,State Representative,Thirteenth Bristol
New Bedford,6,C,Blanks,132,State Representative,Thirteenth Bristol
New Bedford,6,C,Total Votes Cast,573,State Representative,Thirteenth Bristol
New Bedford,6,C,Mark C. Montigny,436,State Senate,Second Bristol and Plymouth
New Bedford,6,C,All Others,12,State Senate,Second Bristol and Plymouth
New Bedford,6,C,Blanks,125,State Senate,Second Bristol and Plymouth
New Bedford,6,C,Total Votes Cast,573,State Senate,Second Bristol and Plymouth
New Bedford,6,D,Antonio d. F. Cabral,359,State Representative,Thirteenth Bristol
New Bedford,6,D,All Others,10,State Representative,Thirteenth Bristol
New Bedford,6,D,Blanks,69,State Representative,Thirteenth Bristol
New Bedford,6,D,Total Votes Cast,438,State Representative,Thirteenth Bristol
New Bedford,6,D,Mark C. Montigny,348,State Senate,Second Bristol and Plymouth
New Bedford,6,D,All Others,12,State Senate,Second Bristol and Plymouth
New Bedford,6,D,Blanks,78,State Senate,Second Bristol and Plymouth
New Bedford,6,D,Total Votes Cast,438,State Senate,Second Bristol and Plymouth
New Bedford,6,E,Antonio d. F. Cabral,436,State Representative,Thirteenth Bristol
New Bedford,6,E,All Others,15,State Representative,Thirteenth Bristol
New Bedford,6,E,Blanks,104,State Representative,Thirteenth Bristol
New Bedford,6,E,Total Votes Cast,555,State Representative,Thirteenth Bristol
New Bedford,6,E,Mark C. Montigny,428,State Senate,Second Bristol and Plymouth
New Bedford,6,E,All Others,14,State Senate,Second Bristol and Plymouth
New Bedford,6,E,Blanks,113,State Senate,Second Bristol and Plymouth
New Bedford,6,E,Total Votes Cast,555,State Senate,Second Bristol and Plymouth
New Bedford,6,F,Antonio d. F. Cabral,633,State Representative,Thirteenth Bristol
New Bedford,6,F,All Others,22,State Representative,Thirteenth Bristol
New Bedford,6,F,Blanks,153,State Representative,Thirteenth Bristol
New Bedford,6,F,Total Votes Cast,808,State Representative,Thirteenth Bristol
New Bedford,6,F,Mark C. Montigny,647,State Senate,Second Bristol and Plymouth
New Bedford,6,F,All Others,21,State Senate,Second Bristol and Plymouth
New Bedford,6,F,Blanks,140,State Senate,Second Bristol and Plymouth
New Bedford,6,F,Total Votes Cast,808,State Senate,Second Bristol and Plymouth
New Braintree,-,1,"Donald R. Berthiaume, Jr",532,State Representative,Fifth Worcester
New Braintree,-,1,All Others,0,State Representative,Fifth Worcester
New Braintree,-,1,Blanks,143,State Representative,Fifth Worcester
New Braintree,-,1,Total Votes Cast,675,State Representative,Fifth Worcester
New Braintree,-,1,Peter J. Durant,406,State Senate,Worcester & Hampshire
New Braintree,-,1,Sheila H. Dibb,238,State Senate,Worcester & Hampshire
New Braintree,-,1,All Others,0,State Senate,Worcester & Hampshire
New Braintree,-,1,Blanks,31,State Senate,Worcester & Hampshire
New Braintree,-,1,Total Votes Cast,675,State Senate,Worcester & Hampshire
New Marlborough,-,1,Leigh Susan Davis,537,State Representative,Third Berkshire
New Marlborough,-,1,Marybeth F. Mitts,380,State Representative,Third Berkshire
New Marlborough,-,1,All Others,3,State Representative,Third Berkshire
New Marlborough,-,1,Blanks,82,State Representative,Third Berkshire
New Marlborough,-,1,Total Votes Cast,1002,State Representative,Third Berkshire
New Marlborough,-,1,Paul W. Mark,657,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
New Marlborough,-,1,David A. Rosa,256,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
New Marlborough,-,1,All Others,6,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
New Marlborough,-,1,Blanks,83,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
New Marlborough,-,1,Total Votes Cast,1002,State Senate,"Berkshire, Hampden, Franklin & Hampshire"
New Salem,-,1,Aaron L. Saunders,526,State Representative,Seventh Hampden
New Salem,-,1,All Others,3,State Representative,Seventh Hampden
New Salem,-,1,Blanks,185,State Representative,Seventh Hampden
New Salem,-,1,Total Votes Cast,714,State Representative,Seventh Hampden
New Salem,-,1,Jo Comerford,535,State Senate,"Hampshire, Franklin and Worcester"
New Salem,-,1,All Others,5,State Senate,"Hampshire, Franklin and Worcester"
New Salem,-,1,Blanks,174,State Senate,"Hampshire, Franklin and Worcester"
New Salem,-,1,Total Votes Cast,714,State Senate,"Hampshire, Franklin and Worcester"
Newbury,-,1,Kristin E. Kassner,1293,State Representative,Second Essex
Newbury,-,1,Mark T. Tashjian,954,State Representative,Second Essex
Newbury,-,1,All Others,1,State Representative,Second Essex
Newbury,-,1,Blanks,207,State Representative,Second Essex
Newbury,-,1,Total Votes Cast,2455,State Representative,Second Essex
Newbury,-,1,Bruce E. Tarr,1780,State Senate,First Essex and Middlesex
Newbury,-,1,All Others,24,State Senate,First Essex and Middlesex
Newbury,-,1,Blanks,651,State Senate,First Essex and Middlesex
Newbury,-,1,Total Votes Cast,2455,State Senate,First Essex and Middlesex
Newbury,-,2,Kristin E. Kassner,1243,State Representative,Second Essex
Newbury,-,2,Mark T. Tashjian,1082,State Representative,Second Essex
Newbury,-,2,All Others,2,State Representative,Second Essex
Newbury,-,2,Blanks,119,State Representative,Second Essex
Newbury,-,2,Total Votes Cast,2446,State Representative,Second Essex
Newbury,-,2,Bruce E. Tarr,1841,State Senate,First Essex and Middlesex
Newbury,-,2,All Others,29,State Senate,First Essex and Middlesex
Newbury,-,2,Blanks,576,State Senate,First Essex and Middlesex
Newbury,-,2,Total Votes Cast,2446,State Senate,First Essex and Middlesex
Newburyport,1,1,Dawne Frances Shand,1240,State Representative,First Essex
Newburyport,1,1,All Others,13,State Representative,First Essex
Newburyport,1,1,Blanks,377,State Representative,First Essex
Newburyport,1,1,Total Votes Cast,1630,State Representative,First Essex
Newburyport,1,1,Bruce E. Tarr,1019,State Senate,First Essex and Middlesex
Newburyport,1,1,All Others,28,State Senate,First Essex and Middlesex
Newburyport,1,1,Blanks,583,State Senate,First Essex and Middlesex
Newburyport,1,1,Total Votes Cast,1630,State Senate,First Essex and Middlesex
Newburyport,1,P,Dawne Frances Shand,308,State Representative,First Essex
Newburyport,1,P,All Others,11,State Representative,First Essex
Newburyport,1,P,Blanks,161,State Representative,First Essex
Newburyport,1,P,Total Votes Cast,480,State Representative,First Essex
Newburyport,1,P,Bruce E. Tarr,362,State Senate,First Essex and Middlesex
Newburyport,1,P,All Others,9,State Senate,First Essex and Middlesex
Newburyport,1,P,Blanks,109,State Senate,First Essex and Middlesex
Newburyport,1,P,Total Votes Cast,480,State Senate,First Essex and Middlesex
Newburyport,2,1,Dawne Frances Shand,1607,State Representative,First Essex
Newburyport,2,1,All Others,32,State Representative,First Essex
Newburyport,2,1,Blanks,432,State Representative,First Essex
Newburyport,2,1,Total Votes Cast,2071,State Representative,First Essex
Newburyport,2,1,Bruce E. Tarr,1361,State Senate,First Essex and Middlesex
Newburyport,2,1,All Others,33,State Senate,First Essex and Middlesex
Newburyport,2,1,Blanks,677,State Senate,First Essex and Middlesex
Newburyport,2,1,Total Votes Cast,2071,State Senate,First Essex and Middlesex
Newburyport,3,1,Dawne Frances Shand,1697,State Representative,First Essex
Newburyport,3,1,All Others,33,State Representative,First Essex
Newburyport,3,1,Blanks,522,State Representative,First Essex
Newburyport,3,1,Total Votes Cast,2252,State Representative,First Essex
Newburyport,3,1,Bruce E. Tarr,1430,State Senate,First Essex and Middlesex
Newburyport,3,1,All Others,47,State Senate,First Essex and Middlesex
Newburyport,3,1,Blanks,775,State Senate,First Essex and Middlesex
Newburyport,3,1,Total Votes Cast,2252,State Senate,First Essex and Middlesex
Newburyport,4,1,Dawne Frances Shand,1605,State Representative,First Essex
