office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,9,State Senate,Second Worcester,2nd Worcester,58729,104530,2008-11-04,FALSE,74859,5511,121,3,63084,Michael O. Moore,Millbury,Democratic,NA,NA,NA,NA,63084,Michael O. Moore,Millbury,41234,0.5956346512198998,63210,John I. Lebeaux,Shrewsbury,24657,0.35617605847429473,63208,Steven W. Baer,Shrewsbury,3336,0.04818929030580553,Green-Rainbow,NA,NA,NA,NA,NA,NA,2008,No_Incumbent,TRUE,0.23945859274560505,TRUE,2008,8.032408925305868,D+8
Legislative,8,State Representative,First Barnstable,1st Barnstable,58733,126171,2014-11-04,FALSE,20136,573,4,2,78020,Timothy R. Whelan,Brewster,Republican,NA,NA,NA,NA,78019,Elisa Beth Zawadzkas,Dennis,9389,0.4800347666036096,78020,Timothy R. Whelan,Brewster,10170,0.5199652333963904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,FALSE,-0.03993046679278084,FALSE,2012,1.2696879081937062,D+1
Legislative,8,State Representative,Second Barnstable,2nd Barnstable,58734,126172,2014-11-04,FALSE,15934,530,9,2,74581,Brian R. Mannal,Barnstable,Democratic,74581,Brian R. Mannal,Barnstable,Democratic,74581,Brian R. Mannal,Barnstable,7801,0.5067229620006496,78021,"Adam G. Chaprales, Sr",Barnstable,7594,0.49327703799935047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.013445924001299125,FALSE,2012,0.2043810757122677,EVEN
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,126170,2014-11-04,FALSE,17011,571,8,2,62666,Randy Hunt,Sandwich,Republican,62666,Randy Hunt,Sandwich,Republican,78016,Matthew M. Terry,Sandwich,6123,0.372626582278481,62666,Randy Hunt,Sandwich,10309,0.627373417721519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.254746835443038,FALSE,2012,-4.465367601145143,R+4
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,126157,2014-11-04,FALSE,11110,245,33,2,74577,Paul R. Heroux,Attleboro,Democratic,74577,Paul R. Heroux,Attleboro,Democratic,74577,Paul R. Heroux,Attleboro,6621,0.6112444608567208,78009,Bert J. Buckley,Attleboro,4211,0.3887555391432791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.2224889217134417,FALSE,2012,2.611006194750598,D+3
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,126261,2014-11-04,FALSE,11637,504,9,2,62687,Shaunna L. O'Connell,Taunton,Republican,62687,Shaunna L. O'Connell,Taunton,Republican,78075,"Keavin P. Duffy, Jr",Taunton,4300,0.3865516001438331,62687,Shaunna L. O'Connell,Taunton,6824,0.6134483998561668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.22689679971233373,FALSE,2012,5.304582190475527,D+5
Legislative,8,State Representative,Sixth Bristol,6th Bristol,58747,126267,2014-11-04,FALSE,9562,518,4,2,72311,Carole A. Fiola,Fall River,Democratic,72311,Carole A. Fiola,Fall River,Democratic,72311,Carole A. Fiola,Fall River,5369,0.5939159292035399,74663,David L. Steinhof,Fall River,3671,0.4060840707964602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.18783185840707967,FALSE,2012,16.300798552278785,D+16
Legislative,8,State Representative,Ninth Bristol,9th Bristol,58750,126249,2014-11-04,FALSE,11105,644,12,2,62701,Christopher M. Markey,Dartmouth,Democratic,62701,Christopher M. Markey,Dartmouth,Democratic,62701,Christopher M. Markey,Dartmouth,6977,0.6677193989855489,78065,Patrick t. J. Curran,Dartmouth,3472,0.33228060101445117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.3354387979710977,FALSE,2012,11.650978318291203,D+12
Legislative,8,State Representative,Tenth Bristol,10th Bristol,58751,126264,2014-11-04,FALSE,13919,685,9,2,62706,William M. Straus,Mattapoisett,Democratic,62706,William M. Straus,Mattapoisett,Democratic,62706,William M. Straus,Mattapoisett,8668,0.6554253308128545,74687,Abilio Bill Soares,Fairhaven,4557,0.3445746691871456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.3108506616257089,FALSE,2012,6.150016856363571,D+6
Legislative,8,State Representative,First Essex,1st Essex,58756,126122,2014-11-04,FALSE,17268,670,2,5,74542,James M. Kelcourse,Amesbury,Republican,NA,NA,NA,NA,77993,Edward C. Cameron,Newburyport,6968,0.4474123539232054,74542,James M. Kelcourse,Amesbury,6978,0.4480544497238988,78141,Ari B. Herzog,Newburyport,1628,0.10453319635289585,Unenrolled,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,FALSE,-6.420958006934097e-4,FALSE,2012,7.688957718856648,D+8
Legislative,8,State Representative,Fifth Essex,5th Essex,58760,126262,2014-11-04,FALSE,16525,495,37,2,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,Democratic,62720,Ann-Margaret Ferrante,Gloucester,9439,0.5901957106233977,71601,Michael B. Boucher,Rockport,6554,0.40980428937660224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.18039142124679547,FALSE,2012,10.6755542786218,D+11
Legislative,8,State Representative,Sixth Essex,6th Essex,58761,126186,2014-11-04,FALSE,14794,1423,1,2,62723,Jerald A. Parisella,Beverly,Democratic,62723,Jerald A. Parisella,Beverly,Democratic,62723,Jerald A. Parisella,Beverly,9912,0.7413612565445026,NA,NA,NA,NA,NA,78152,Euplio R. Marciano,Beverly,3458,0.25863874345549737,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.4827225130890052,FALSE,2012,6.680038438032065,D+7
Legislative,8,State Representative,Seventh Essex,7th Essex,58762,126324,2014-11-04,FALSE,13429,1284,22,2,78122,Paul F. Tucker,Salem,Democratic,NA,NA,NA,NA,78122,Paul F. Tucker,Salem,10187,0.8403035552256042,NA,NA,NA,NA,NA,78166,Daniel J. Morris,Salem,1936,0.1596964447743958,Libertarian,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.6806071104512084,FALSE,2012,16.643477634979863,D+17
Legislative,8,State Representative,Ninth Essex,9th Essex,58764,126295,2014-11-04,FALSE,17127,1057,18,2,62732,Donald H. Wong,Saugus,Republican,62732,Donald H. Wong,Saugus,Republican,78105,Christopher J. Finn,Saugus,6331,0.3944056815350112,62732,Donald H. Wong,Saugus,9721,0.6055943184649888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.21118863692997758,FALSE,2012,-0.8489603302718196,R+1
Legislative,8,State Representative,Twelfth Essex,12th Essex,58767,126317,2014-11-04,FALSE,14661,561,5,2,77850,Leah Cole,Peabody,Republican,77850,Leah Cole,Peabody,Republican,77848,Beverley  A. Griffin Dunne,Peabody,6830,0.48456899609790705,77850,Leah Cole,Peabody,7265,0.515431003902093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.03086200780418591,FALSE,2012,5.778739126720289,D+6
Legislative,8,State Representative,Thirteenth Essex,13th Essex,58768,126248,2014-11-04,FALSE,16747,606,9,2,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,Democratic,62738,Theodore C. Speliotis,Danvers,8459,0.5243615174807835,78064,Thomas J. Lyons,Peabody,7673,0.4756384825192165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.04872303496156705,FALSE,2012,-2.010506546327606,R+2
Legislative,8,State Representative,Fourteenth Essex,14th Essex,58769,126279,2014-11-04,FALSE,12750,460,28,2,74614,Diana DiZoglio,Methuen,Democratic,74614,Diana DiZoglio,Methuen,Democratic,74614,Diana DiZoglio,Methuen,6732,0.5490132115478715,78087,Rosemary Connelly Smedile,North Andover,5530,0.4509867884521286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.09802642309574294,FALSE,2012,3.389110644757132,D+3
Legislative,8,State Representative,Fifteenth Essex,15th Essex,58770,126278,2014-11-04,FALSE,14156,698,8,2,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,Democratic,62742,Linda Dean Campbell,Methuen,7716,0.5736802973977695,62743,Al DiNuccio,Methuen,5734,0.4263197026022305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.14736059479553898,FALSE,2012,-1.6527535380422842,R+2
Legislative,8,State Representative,Sixteenth Essex,16th Essex,58771,126287,2014-11-04,FALSE,7988,171,16,3,62746,Marcos A. Devers,Lawrence,Democratic,62746,Marcos A. Devers,Lawrence,Democratic,62746,Marcos A. Devers,Lawrence,3667,0.4700679400076913,78093,Roger A. Twomey,Lawrence,913,0.11703627740033327,63121,William Lantigua,Lawrence,3221,0.4128957825919754,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.05717215741571591,FALSE,2012,30.94317497195117,D+31
Legislative,8,State Representative,First Franklin,1st Franklin,58774,126150,2014-11-04,FALSE,17657,514,10,2,62756,Stephen Kulik,Worthington,Democratic,62756,Stephen Kulik,Worthington,Democratic,62756,Stephen Kulik,Worthington,11987,0.699643961944785,78005,Dylan E. Korpita,Deerfield,5146,0.3003560380552151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.39928792388956985,FALSE,2012,21.449814144258315,D+21
Legislative,8,State Representative,Second Franklin,2nd Franklin,58775,126154,2014-11-04,FALSE,14005,512,38,2,78007,Susannah M. Whipps Lee,Athol,Republican,62758,Denise Andrews,Orange,Democratic,62758,Denise Andrews,Orange,6105,0.4537346711259755,78007,Susannah M. Whipps Lee,Athol,7350,0.5462653288740246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,FALSE,-0.09253065774804908,FALSE,2012,5.911504516505229,D+6
Legislative,8,State Representative,Third Hampden,3rd Hampden,58778,126115,2014-11-04,FALSE,14593,730,14,2,62768,Nicholas A. Boldyga,Southwick,Republican,62768,Nicholas A. Boldyga,Southwick,Republican,74536,"Samuel Salvatore Disanti, Jr.",Agawam,4448,0.32117842443497724,62768,Nicholas A. Boldyga,Southwick,9401,0.6788215755650228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.3576431511300455,FALSE,2012,-2.98080246444854,R+3
Legislative,8,State Representative,Fourth Hampden,4th Hampden,58779,124867,2014-04-01,TRUE,5056,4,1,2,77955,John C. Velis,Westfield,Democratic,NA,NA,NA,NA,77955,John C. Velis,Westfield,2697,0.5339536725400911,77956,Dan Allie,Westfield,2354,0.4660463274599089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.06790734508018215,FALSE,2012,0.2083781438251497,EVEN
Legislative,8,State Representative,Fourth Hampden,4th Hampden,58779,126333,2014-11-04,FALSE,12814,372,4,2,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,Democratic,77955,John C. Velis,Westfield,7327,0.5890818459559415,77956,Dan Allie,Westfield,5111,0.4109181540440585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.17816369191188297,FALSE,2012,0.2083781438251497,EVEN
Legislative,8,State Representative,Fifth Hampden,5th Hampden,58780,126285,2014-11-04,FALSE,10485,2410,26,2,74617,Aaron Vega,Holyoke,Democratic,74617,Aaron Vega,Holyoke,Democratic,74617,Aaron Vega,Holyoke,7902,0.9817368617219532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74616,Jerome T. Hobert,Holyoke,147,0.01826313827804696,Unenrolled,2014,Dem_Incumbent,TRUE,0.9634737234439062,FALSE,2012,21.922085603426652,D+22
Legislative,8,State Representative,Sixth Hampden,6th Hampden,58781,126244,2014-11-04,FALSE,11283,524,12,2,62774,Michael J. Finn,West Springfield,Democratic,62774,Michael J. Finn,West Springfield,Democratic,62774,Michael J. Finn,West Springfield,6113,0.5688099004373314,63091,Nathan A. Bech,West Springfield,4634,0.4311900995626686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.13761980087466275,FALSE,2012,5.407811854288402,D+5
Legislative,8,State Representative,Ninth Hampden,9th Hampden,58784,126243,2014-11-04,FALSE,10731,1267,57,2,78062,Jose F. Tosado,Springfield,Democratic,NA,NA,NA,NA,78062,Jose F. Tosado,Springfield,7396,0.7862230254066122,NA,NA,NA,NA,NA,62781,Robert J. Underwood,Springfield,2011,0.2137769745933879,Unenrolled,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.5724460508132243,FALSE,2012,19.756333636777413,D+20
Legislative,8,State Representative,Twelfth Hampden,12th Hampden,58787,126259,2014-11-04,FALSE,15008,626,128,2,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,Democratic,62785,"Angelo J. Puppolo, Jr.",Springfield,9299,0.6523782797811141,78074,Bob Russell,Wilbraham,4955,0.34762172021888593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.30475655956222814,FALSE,2012,4.341633855644567,D+4
Legislative,8,State Representative,Third Hampshire,3rd Hampshire,58790,126127,2014-11-04,FALSE,9965,727,21,2,62790,Ellen S. Story,Amherst,Democratic,62790,Ellen S. Story,Amherst,Democratic,62790,Ellen S. Story,Amherst,8125,0.8815232722143864,NA,NA,NA,NA,NA,78143,"Kenneth J. Roberts, Jr",Granby,1092,0.11847672778561354,Libertarian,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.7630465444287728,FALSE,2012,31.049347450102992,D+31
Legislative,8,State Representative,First Middlesex,1st Middlesex,58791,126147,2014-11-04,FALSE,16336,839,9,2,62791,Sheila C. Harrington,Groton,Republican,62791,Sheila C. Harrington,Groton,Republican,78004,Gene A. Rauhala,Townsend,5530,0.35705061983471076,62791,Sheila C. Harrington,Groton,9958,0.6429493801652892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,GOP_Incumbent,FALSE,-0.2858987603305785,FALSE,2012,-3.4086928029415486,R+3
Legislative,8,State Representative,Second Middlesex,2nd Middlesex,58792,126238,2014-11-04,FALSE,18446,890,6,3,62796,James Arciero,Westford,Democratic,62796,James Arciero,Westford,Democratic,62796,James Arciero,Westford,9263,0.5278062678062678,63345,Dennis J. Galvin,Westford,7785,0.4435897435897436,78159,Arleen M. Martino,Littleton,502,0.0286039886039886,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.0842165242165242,FALSE,2012,-0.0954516339497169,EVEN
Legislative,8,State Representative,Third Middlesex,3rd Middlesex,58793,126189,2014-11-04,FALSE,16992,641,9,2,62797,Kate Hogan,Stow,Democratic,62797,Kate Hogan,Stow,Democratic,62797,Kate Hogan,Stow,9847,0.6025578264594297,78035,Paddy Dolan,Maynard,6495,0.3974421735405703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.20511565291885936,FALSE,2012,5.658495898597771,D+6
Legislative,8,State Representative,Fourth Middlesex,4th Middlesex,58794,126304,2014-11-04,FALSE,13479,664,6,3,62799,Danielle W. Gregoire,Marlborough,Democratic,62799,Danielle W. Gregoire,Marlborough,Democratic,62799,Danielle W. Gregoire,Marlborough,6392,0.49902412366304943,78110,Matthew H. Elder,Marlborough,5462,0.4264189241939262,78164,Kristine E. Coffey-Donahue,Westborough,955,0.07455695214302444,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.07260519946912325,FALSE,2012,4.881357255626229,D+5
Legislative,8,State Representative,Fifth Middlesex,5th Middlesex,58795,126308,2014-11-04,FALSE,18057,944,13,2,62801,David Paul Linsky,Natick,Democratic,62801,David Paul Linsky,Natick,Democratic,62801,David Paul Linsky,Natick,10699,0.625672514619883,78116,Douglas A. Grindle,Natick,6401,0.37432748538011695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.2513450292397661,FALSE,2012,8.671097090702373,D+9
Legislative,8,State Representative,Sixth Middlesex,6th Middlesex,58796,126271,2014-11-04,FALSE,13801,2093,36,2,62805,Chris Walsh,Framingham,Democratic,62805,Chris Walsh,Framingham,Democratic,62805,Chris Walsh,Framingham,9763,0.8364461960246744,NA,NA,NA,NA,NA,78160,Michael John Coombes,Framingham,1909,0.16355380397532557,Libertarian,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.6728923920493488,FALSE,2012,11.94426542547543,D+12
Legislative,8,State Representative,Eighth Middlesex,8th Middlesex,58798,126284,2014-11-04,FALSE,17634,677,8,2,62808,Carolyn C. Dykema,Holliston,Democratic,62808,Carolyn C. Dykema,Holliston,Democratic,62808,Carolyn C. Dykema,Holliston,9621,0.5676441087969791,78090,Patricia M. Vanaria,Hopkinton,7328,0.4323558912030208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.13528821759395832,FALSE,2012,1.614866562401629,D+2
Legislative,8,State Representative,Ninth Middlesex,9th Middlesex,58799,126291,2014-11-04,FALSE,14352,1343,19,2,62810,Thomas M. Stanley,Waltham,Democratic,62810,Thomas M. Stanley,Waltham,Democratic,62810,Thomas M. Stanley,Waltham,9293,0.7153964588144727,NA,NA,NA,NA,NA,78161,Sharon K. Antia,Lincoln,3697,0.28460354118552733,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.43079291762894534,FALSE,2012,10.33184170162591,D+10
Legislative,8,State Representative,Fourteenth Middlesex,14th Middlesex,58804,126096,2014-11-04,FALSE,18043,1963,27,2,62817,Cory Atkins,Concord,Democratic,62817,Cory Atkins,Concord,Democratic,62817,Cory Atkins,Concord,12080,0.7525073195041425,NA,NA,NA,NA,NA,78138,Kenneth William Van Tassell,Chelmsford,3973,0.24749268049585743,Libertarian,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.505014639008285,FALSE,2012,11.040166130305174,D+11
Legislative,8,State Representative,Eighteenth Middlesex,18th Middlesex,58808,126292,2014-11-04,FALSE,6640,355,20,2,78100,Rady Mom,Lowell,Democratic,NA,NA,NA,NA,78100,Rady Mom,Lowell,3867,0.6172386272944932,NA,NA,NA,NA,NA,78162,Fred W. Bahou,Lowell,2398,0.3827613727055068,Unenrolled,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.23447725458898638,FALSE,2012,18.311354920866545,D+18
Legislative,8,State Representative,Nineteenth Middlesex,19th Middlesex,58809,126330,2014-11-04,FALSE,16003,633,36,2,62824,James R. Miceli,Wilmington,Democratic,62824,James R. Miceli,Wilmington,Democratic,62824,James R. Miceli,Wilmington,10781,0.7030781270379549,74490,Douglas W. Sears,Tewksbury,4553,0.29692187296204514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.4061562540759098,FALSE,2012,-4.349352096354265,R+4
Legislative,8,State Representative,Twenty-First Middlesex,21st Middlesex,58811,126174,2014-11-04,FALSE,16395,829,14,2,74584,Kenneth I. Gordon,Bedford,Democratic,74584,Kenneth I. Gordon,Bedford,Democratic,74584,Kenneth I. Gordon,Bedford,8129,0.5226980452674898,78025,"Paul Girouard, Jr",Burlington,7423,0.4773019547325103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.04539609053497945,FALSE,2012,1.9088302573223803,D+2
Legislative,8,State Representative,Twenty-Second Middlesex,22nd Middlesex,58812,126188,2014-11-04,FALSE,14234,3396,82,2,62829,Marc T. Lombardo,Billerica,Republican,62829,Marc T. Lombardo,Billerica,Republican,NA,NA,NA,NA,NA,62829,Marc T. Lombardo,Billerica,10379,0.9649497954629974,NA,NA,NA,NA,NA,NA,78034,Dean Douglas Santoro,Billerica,377,0.0350502045370026,Democratic,2014,GOP_Incumbent,FALSE,-0.9298995909259948,FALSE,2012,-3.173067282128084,R+3
Legislative,8,State Representative,Twenty-Third Middlesex,23rd Middlesex,58813,126140,2014-11-04,FALSE,19332,1264,8,2,62832,Sean Garballey,Arlington,Democratic,62832,Sean Garballey,Arlington,Democratic,62832,Sean Garballey,Arlington,14018,0.7761904761904762,74567,Joseph J. Monju,Arlington,4042,0.22380952380952385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.5523809523809524,FALSE,2012,18.139140665848977,D+18
Legislative,8,State Representative,Twenty-Sixth Middlesex,26th Middlesex,58816,126234,2014-11-04,FALSE,11146,1048,37,2,62836,"Timothy J. Toomey, Jr.",Cambridge,Democratic,62836,"Timothy J. Toomey, Jr.",Cambridge,Democratic,62836,"Timothy J. Toomey, Jr.",Cambridge,8789,0.8735712155849319,NA,NA,NA,NA,NA,74599,Thomas Michael Vasconcelos,Somerville,1272,0.12642878441506808,Unenrolled,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.7471424311698638,FALSE,2012,32.56637712673302,D+33
Legislative,8,State Representative,Twenty-Seventh Middlesex,27th Middlesex,58817,126326,2014-11-04,FALSE,13450,1163,62,2,62837,Denise Provost,Somerville,Democratic,62837,Denise Provost,Somerville,Democratic,62837,Denise Provost,Somerville,10771,0.8810633946830266,NA,NA,NA,NA,NA,78167,Noelani Kamelamela,Somerville,1454,0.11893660531697342,Pirate,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.7621267893660533,FALSE,2012,32.64486599489842,D+33
Legislative,8,State Representative,Thirty-First Middlesex,31st Middlesex,58821,126329,2014-11-04,FALSE,19021,990,2,2,63046,Michael Seamus Day,Stoneham,Democratic,NA,NA,NA,NA,63046,Michael Seamus Day,Stoneham,9270,0.5141716124022409,78126,Caroline Colarusso,Stoneham,8759,0.4858283875977591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.02834322480448176,FALSE,2012,3.043005741413618,D+3
Legislative,8,State Representative,Thirty-Second Middlesex,32nd Middlesex,58822,126300,2014-11-04,FALSE,17919,1280,17,2,62847,Paul A. Brodeur,Melrose,Democratic,62847,Paul A. Brodeur,Melrose,Democratic,62847,Paul A. Brodeur,Melrose,10965,0.6596679099987968,78107,John P. Lock,Wakefield,5657,0.34033209000120324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.31933581999759353,FALSE,2012,6.277120141328152,D+6
Legislative,8,State Representative,Thirty-Third Middlesex,33rd Middlesex,58823,126301,2014-11-04,FALSE,9371,630,30,2,78109,Steven Ultrino,Malden,Democratic,NA,NA,NA,NA,78109,Steven Ultrino,Malden,5801,0.665939616576742,NA,NA,NA,NA,NA,78163,John P. Matheson,Malden,2910,0.33406038342325794,Unenrolled,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.3318792331534841,FALSE,2012,17.40690837499882,D+17
Legislative,8,State Representative,Thirty-Fourth Middlesex,34th Middlesex,58824,126307,2014-11-04,FALSE,11874,886,34,2,78112,Christine P. Barber,Somerville,Democratic,NA,NA,NA,NA,78112,Christine P. Barber,Somerville,7043,0.6429614752601789,NA,NA,NA,NA,NA,78165,Nicholas Lanzilli,Medford,3911,0.35703852473982106,Unenrolled,NA,NA,NA,NA,NA,NA,2014,No_Incumbent,TRUE,0.2859229505203578,FALSE,2012,24.55321494927537,D+25
Legislative,8,State Representative,Thirty-Sixth Middlesex,36th Middlesex,58826,126254,2014-11-04,FALSE,15151,562,0,2,62857,Colleen M. Garry,Dracut,Democratic,62857,Colleen M. Garry,Dracut,Democratic,62857,Colleen M. Garry,Dracut,7840,0.5373911851394887,74607,Cathy Richardson,Dracut,6749,0.46260881486051136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.07478237027897733,FALSE,2012,-5.74317554327598,R+6
Legislative,8,State Representative,Third Norfolk,3rd Norfolk,58830,126282,2014-11-04,FALSE,14253,1053,36,2,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,Democratic,62867,Ronald Mariano,Quincy,8702,0.6610452749924035,78089,Patricia Kriegel,Quincy,4462,0.3389547250075965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.322090549984807,FALSE,2012,4.21157356823948,D+4
Legislative,8,State Representative,Fourth Norfolk,4th Norfolk,58831,126281,2014-11-04,FALSE,15819,845,32,2,62869,James Michael Murphy,Weymouth,Democratic,62869,James Michael Murphy,Weymouth,Democratic,62869,James Michael Murphy,Weymouth,8740,0.584928389773792,78088,Andrea E. Farretta,Weymouth,6202,0.415071610226208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,Dem_Incumbent,TRUE,0.16985677954758405,FALSE,2012,0.9736731246807406,D+1
